vehicle_id,Travel_time
HDV_8,128.39999999999878
HDV_1,197.79999999999688
HDV_19,119.59999999999593
HDV_29,78.19999999999555
CAV_30,77.59999999999559
HDV_4,201.79999999999626
HDV_13,153.19999999999578
CAV_12,160.59999999999582
CAV_6,210.39999999999569
HDV_5,212.7999999999956
HDV_17,159.59999999999394
HDV_7,203.7999999999945
HDV_20,160.19999999999362
CAV_21,159.39999999999353
HDV_31,116.59999999999337
CAV_9,210.59999999999377
CAV_15,185.59999999999326
CAV_27,153.9999999999921
CAV_0,278.3999999999927
HDV_22,192.59999999999152
HDV_37,153.19999999999132
HDV_11,258.5999999999904
HDV_10,267.7999999999904
HDV_35,168.19999999999047
HDV_40,157.1999999999911
HDV_32,190.19999999998922
HDV_26,212.59999999998905
HDV_43,144.39999999999182
CAV_39,171.99999999999025
HDV_23,256.19999999998777
HDV_50,123.39999999999301
HDV_2,342.59999999998854
HDV_56,111.3999999999937
HDV_41,195.9999999999889
HDV_61,91.3999999999948
CAV_18,286.9999999999866
HDV_44,194.59999999998897
HDV_14,321.199999999986
HDV_38,234.19999999998672
HDV_68,61.79999999999649
HDV_16,315.79999999998563
CAV_54,151.39999999999142
CAV_33,255.19999999998552
CAV_51,174.39999999999011
HDV_25,303.3999999999843
HDV_34,264.79999999998495
CAV_45,224.19999999998728
CAV_60,137.59999999999218
HDV_55,170.9999999999903
HDV_58,161.39999999999083
CAV_3,438.99999999998306
CAV_36,299.799999999983
CAV_24,348.999999999982
CAV_57,184.5999999999895
HDV_49,232.19999999998683
HDV_28,329.39999999998133
HDV_52,227.5999999999871
HDV_64,147.19999999999163
HDV_59,182.59999999998962
HDV_71,120.79999999999313
HDV_77,112.5999999999936
HDV_53,235.79999999998662
HDV_67,140.39999999999202
HDV_88,80.59999999999542
CAV_75,124.9999999999929
HDV_46,278.19999999998424
HDV_92,86.99999999999505
HDV_82,133.39999999999242
HDV_65,187.39999999998935
HDV_62,203.79999999998842
HDV_73,156.99999999999108
CAV_72,164.59999999999064
CAV_87,124.39999999999293
CAV_48,300.3999999999843
CAV_84,138.99999999999392
HDV_86,150.19999999999732
HDV_91,132.99999999999994
HDV_80,174.19999999999766
CAV_99,55.6000000000048
CAV_81,174.59999999999832
CAV_42,365.7999999999889
CAV_66,220.39999999999765
CAV_69,213.59999999999866
HDV_89,158.8000000000044
HDV_70,221.60000000000105
CAV_78,219.20000000000618
HDV_47,406.00000000000637
HDV_85,235.4000000000164
HDV_95,183.80000000001974
HDV_109,95.80000000002178
HDV_79,280.80000000002076
CAV_90,239.20000000002352
CAV_105,145.4000000000292
HDV_100,159.6000000000293
CAV_123,55.60000000001264
HDV_98,203.80000000003764
HDV_74,339.4000000000315
CAV_63,385.8000000000293
CAV_129,71.40000000001623
HDV_94,278.4000000000404
HDV_76,352.8000000000363
CAV_96,264.2000000000417
HDV_83,338.40000000003755
HDV_106,213.80000000004503
HDV_110,185.00000000004206
CAV_126,95.0000000000216
HDV_118,146.0000000000332
HDV_136,85.00000000001933
CAV_117,159.00000000003615
HDV_122,138.6000000000315
HDV_104,253.40000000005261
HDV_125,124.60000000002833
HDV_116,173.00000000003934
HDV_137,92.8000000000211
HDV_145,75.2000000000171
HDV_124,144.60000000003288
HDV_97,302.2000000000552
CAV_138,106.60000000002424
HDV_148,70.20000000001596
HDV_134,121.00000000002751
HDV_152,65.80000000001496
CAV_114,214.40000000004875
HDV_107,280.2000000000637
HDV_151,89.20000000002028
HDV_154,76.60000000001742
HDV_157,60.40000000001373
HDV_119,206.20000000004688
CAV_93,394.6000000000614
HDV_146,140.40000000003192
HDV_127,193.60000000004402
CAV_141,187.4000000000426
HDV_103,361.60000000007665
HDV_115,279.8000000000636
HDV_113,288.4000000000656
HDV_121,256.20000000005825
CAV_135,216.60000000004925
HDV_166,88.4000000000201
HDV_131,243.40000000005534
HDV_128,270.8000000000616
HDV_163,142.40000000003238
CAV_159,164.80000000003747
HDV_143,260.60000000005925
CAV_102,444.00000000009453
HDV_139,268.200000000061
HDV_164,160.60000000003652
HDV_179,99.20000000002256
HDV_130,304.0000000000691
HDV_101,464.0000000000991
CAV_180,117.60000000002674
CAV_156,228.2000000000519
CAV_165,183.0000000000416
CAV_108,439.60000000009995
CAV_111,422.200000000096
HDV_112,410.20000000009327
HDV_133,329.800000000075
HDV_161,217.20000000004939
HDV_170,180.40000000004102
CAV_120,387.000000000088
HDV_182,145.6000000000331
CAV_144,320.2000000000728
HDV_140,342.80000000007794
CAV_147,323.2000000000735
CAV_150,308.60000000007017
HDV_167,224.40000000005102
HDV_160,257.2000000000585
HDV_175,212.60000000004823
CAV_174,215.40000000004886
CAV_210,72.40000000001635
HDV_188,182.6000000000414
HDV_158,298.00000000006764
HDV_208,91.60000000002071
HDV_209,89.60000000002026
CAV_132,409.80000000009306
HDV_142,385.0000000000874
HDV_214,75.40000000001703
HDV_169,255.80000000005805
HDV_185,211.00000000004786
HDV_176,239.20000000005427
HDV_149,364.80000000008283
CAV_153,347.20000000007883
CAV_186,214.80000000004873
